step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,generalization_collapse_detected,auxiliary_learning_rate,unembedding_learning_rate,auxiliary_frozen
63500,1.812281880120281e-05,1.0,0.005253242794424295,0.9998881220817566,284.9559597812195,0.8541779194510929,1.1736422777175903,5.254959296397932e-06,0.0,0.0,0.2853304359586345,0.005203010514378548,0,0,0.0,0.0,1
63600,1.8127115254173987e-05,1.0,0.005253383424133062,0.9998881220817566,284.93069438495627,0.8541779194510929,1.1736422777175903,5.256511104853892e-06,0.0,0.0,0.2854178038029303,0.005222220905125141,0,0,0.0,0.0,1
63700,1.8116470528184436e-05,1.0,0.005261590704321861,0.9998881220817566,284.9126463839085,0.8541779194510929,1.1736422777175903,5.2542254622377645e-06,0.0,0.0,0.28529719522794383,0.005206875503063202,0,0,0.0,0.0,1
63800,1.8103117326973006e-05,1.0,0.005271182861179113,0.9998881220817566,284.89811743313953,0.8541779194510929,1.1736422777175903,5.243119846520008e-06,0.0,0.0,0.2862231538909444,0.0051958924159407616,0,0,0.0,0.0,1
63900,1.8085936972056516e-05,1.0,0.005255935247987509,0.9998881220817566,284.8858195975525,0.8541779194510929,1.1736422777175903,5.241299886978193e-06,0.0,0.0,0.2861113843880337,0.005230119917541742,0,0,0.0,0.0,1
64000,1.807245826057624e-05,1.0,0.005247754976153374,0.9998881220817566,284.87436037780725,0.8541779194510929,1.1736422777175903,5.237838376362632e-06,0.0,0.0,0.28627676224691473,0.005218531470745802,0,0,0.0,0.0,1
64100,1.8053286112262867e-05,1.0,0.0052415416575968266,0.9998881220817566,284.8668878826129,0.8541779194510929,1.1736422777175903,5.236156239790567e-06,0.0,0.0,0.2857924884419621,0.005155857652425766,0,0,0.0,0.0,1
64200,1.8027423720923252e-05,1.0,0.005249971989542246,0.9998881220817566,284.86315248810513,0.8541779194510929,1.1736422777175903,5.226396802280142e-06,0.0,0.0,0.28620272289423393,0.005214865319430828,0,0,0.0,0.0,1
64300,1.7992844732361846e-05,1.0,0.005250236950814724,0.9998881220817566,284.866893675524,0.8541779194510929,1.1736422777175903,5.214847323472943e-06,0.0,0.0,0.28605584781284016,0.005185697693377733,0,0,0.0,0.0,1
64400,1.795938442228362e-05,1.0,0.005229069385677576,0.9998881220817566,284.8721054502176,0.8541779194510929,1.1736422777175903,5.205465701216221e-06,0.0,0.0,0.2863858196686529,0.005158685147762299,0,0,0.0,0.0,1
64500,1.7919670426636003e-05,1.0,0.005204125307500362,0.9998881220817566,284.88257268873923,0.8541779194510929,1.1736422777175903,5.196089681708247e-06,0.0,0.0,0.28628866327578584,0.0051256404258310795,0,0,0.0,0.0,1
64600,1.7885213310364634e-05,1.0,0.005180389620363712,0.9998881220817566,284.8891393746061,0.8541779194510929,1.1736422777175903,5.18683219750535e-06,0.0,0.0,0.28627110045430154,0.005095446482300758,0,0,0.0,0.0,1
64700,1.7850046788225882e-05,1.0,0.005162697285413742,0.9998881220817566,284.89847354263685,0.8541779194510929,1.1736422777175903,5.180441296503993e-06,0.0,0.0,0.28568032894147793,0.0051407888531684875,0,0,0.0,0.0,1
64800,1.780703132681083e-05,1.0,0.005145690869539976,0.9998881220817566,284.9163060049765,0.8541779194510929,1.1736422777175903,5.171281245149934e-06,0.0,0.0,0.28576094974156074,0.005198994651436806,0,0,0.0,0.0,1
64900,1.777014767867513e-05,1.0,0.005122557748109102,0.9998881220817566,284.93161916729815,0.8541779194510929,1.1736422777175903,5.153238400927097e-06,0.0,0.0,0.28640532894694837,0.005090045277029276,0,0,0.0,0.0,1
65000,1.77350430021761e-05,1.0,0.005089680198580027,0.9998881220817566,284.94785407138755,0.8541779194510929,1.1736422777175903,5.149684175497951e-06,0.0,0.0,0.2856994672877635,0.005301416385918856,0,0,0.0,0.0,1
65100,1.7694766938802786e-05,1.0,0.005072615575045347,0.9998881220817566,284.9693389544284,0.8541779194510929,1.1736422777175903,5.133184066836168e-06,0.0,0.0,0.28659194778044456,0.005107315257191658,0,0,0.0,0.0,1
65200,1.7660964658716694e-05,1.0,0.005055567715317011,0.9998881220817566,284.9890032756387,0.8541779194510929,1.1736422777175903,5.12665841538613e-06,0.0,0.0,0.2859136219649298,0.005224393680691719,0,0,0.0,0.0,1
65300,1.7629559806664474e-05,1.0,0.005041814409196377,0.9998881220817566,285.0121318266803,0.8541779194510929,1.1736422777175903,5.113752109861162e-06,0.0,0.0,0.28664774600145065,0.005099799018353224,0,0,0.0,0.0,1
65400,1.7600708815734833e-05,1.0,0.005028161685913801,0.9998881220817566,285.0343772770057,0.8541779194510929,1.1736422777175903,5.108425235437257e-06,0.0,0.0,0.28663473391834526,0.0050791227258741856,0,0,0.0,0.0,1
65500,1.7574191588209942e-05,1.0,0.005010912660509348,0.9998881220817566,285.0592909463061,0.8541779194510929,1.1736422777175903,5.105161391062199e-06,0.0,0.0,0.285777437131224,0.00518018240109086,0,0,0.0,0.0,1
65600,1.754592994984705e-05,1.0,0.004999071825295687,0.9998881220817566,285.08424797415114,0.8541779194510929,1.1736422777175903,5.098219326249194e-06,0.0,0.0,0.2857726222690315,0.0052137235179543495,0,0,0.0,0.0,1
65700,1.7529962860862724e-05,1.0,0.004986037500202656,0.9998881220817566,285.10273418240337,0.8541779194510929,1.1736422777175903,5.087984880674862e-06,0.0,0.0,0.28664804765703294,0.005106162745505571,0,0,0.0,0.0,1
65800,1.752750358718913e-05,1.0,0.00498168496415019,0.9998881220817566,285.1165177613286,0.8541779194510929,1.1736422777175903,5.087597109090123e-06,0.0,0.0,0.2867244017792115,0.0051422505639493465,0,0,0.0,0.0,1
65900,1.7514743376523256e-05,1.0,0.004969364497810602,0.9998881220817566,285.1359811522344,0.8541779194510929,1.1736422777175903,5.083800153037632e-06,0.0,0.0,0.2866335774047088,0.005113572347909212,0,0,0.0,0.0,1
66000,1.7500891772215255e-05,1.0,0.0049583930522203445,0.9998881220817566,285.1560891362429,0.8541779194510929,1.1736422777175903,5.080187267034026e-06,0.0,0.0,0.2866931035300853,0.005096546374261379,0,0,0.0,0.0,1
66100,1.7487011064076796e-05,1.0,0.004947570152580738,0.9998881220817566,285.1758262142363,0.8541779194510929,1.1736422777175903,5.0764190130389665e-06,0.0,0.0,0.2868122370849592,0.005097680725157261,0,0,0.0,0.0,1
66200,1.7468772057327442e-05,1.0,0.0049394480884075165,0.9998881220817566,285.1975478211782,0.8541779194510929,1.1736422777175903,5.071123921907123e-06,0.0,0.0,0.2868079391195313,0.005109085235744715,0,0,0.0,0.0,1
66300,1.7438862414564937e-05,1.0,0.004931978415697813,0.9998881220817566,285.22336090982606,0.8541779194510929,1.1736422777175903,5.064309169971466e-06,0.0,0.0,0.2865969651204876,0.005130393896251917,0,0,0.0,0.0,1
66400,1.7398182535544038e-05,1.0,0.004914121702313423,0.9998881220817566,285.2491452449332,0.8541779194510929,1.1736422777175903,5.056326961255752e-06,0.0,0.0,0.28610797847896047,0.0052354345098137856,0,0,0.0,0.0,1
66500,1.735018850013148e-05,1.0,0.004897198639810085,0.9998881220817566,285.2748399822845,0.8541779194510929,1.1736422777175903,5.036529667888786e-06,0.0,0.0,0.28693775645556996,0.0051207030192017555,0,0,0.0,0.0,1
66600,1.7306427253060974e-05,1.0,0.004877839237451553,0.9998881220817566,285.3008646554711,0.8541779194510929,1.1736422777175903,5.02755071751105e-06,0.0,0.0,0.28627369006612297,0.005166369024664164,0,0,0.0,0.0,1
66700,1.727698509057518e-05,1.0,0.0048646144568920135,0.9998881220817566,285.3254393115142,0.8541779194510929,1.1736422777175903,5.018756497729454e-06,0.0,0.0,0.28699539834793375,0.005143729969859123,0,0,0.0,0.0,1
66800,1.7246700735995546e-05,1.0,0.004850897006690502,0.9998881220817566,285.34794032416005,0.8541779194510929,1.1736422777175903,5.015450367451553e-06,0.0,0.0,0.28642216379468005,0.005161244887858629,0,0,0.0,0.0,1
66900,1.7219808796653524e-05,1.0,0.004832033533602953,0.9998881220817566,285.37257236751003,0.8541779194510929,1.1736422777175903,5.00391627195099e-06,0.0,0.0,0.28663828821484577,0.005188275594264269,0,0,0.0,0.0,1
67000,1.7180154827656224e-05,1.0,0.004808708559721708,0.9998881220817566,285.40051504911617,0.8541779194510929,1.1736422777175903,4.996194261919504e-06,0.0,0.0,0.28638201727146984,0.005288048647344112,0,0,0.0,0.0,1
67100,1.712939229037147e-05,1.0,0.004786324221640825,0.9998881220817566,285.4303843412026,0.8541779194510929,1.1736422777175903,4.979075699351269e-06,0.0,0.0,0.28662078066488644,0.005212788470089436,0,0,0.0,0.0,1
67200,1.7095964722102508e-05,1.0,0.004766758996993303,0.9998881220817566,285.45756409776186,0.8541779194510929,1.1736422777175903,4.96763287147958e-06,0.0,0.0,0.28713781188977255,0.005157331936061382,0,0,0.0,0.0,1
67300,1.706546390778385e-05,1.0,0.0047482093796133995,0.9998881220817566,285.48277624404204,0.8541779194510929,1.1736422777175903,4.963174871526229e-06,0.0,0.0,0.2864043649446722,0.005216548219323158,0,0,0.0,0.0,1
67400,1.704364512988832e-05,1.0,0.004741464741528034,0.9998881220817566,285.5100725193945,0.8541779194510929,1.1736422777175903,4.9547113072442875e-06,0.0,0.0,0.2872780874982676,0.00517326919361949,0,0,0.0,0.0,1
67500,1.7007974747684784e-05,1.0,0.004747868049889803,0.9998881220817566,285.54114845244186,0.8541779194510929,1.1736422777175903,4.942411416827768e-06,0.0,0.0,0.28724718802120647,0.005187499802559614,0,0,0.0,0.0,1
67600,1.6971995137282647e-05,1.0,0.004750184249132872,0.9998881220817566,285.57227179801885,0.8541779194510929,1.1736422777175903,4.933293054644631e-06,0.0,0.0,0.2872825337291804,0.005163908936083317,0,0,0.0,0.0,1
67700,1.6947749827522784e-05,1.0,0.004755027126520872,0.9998881220817566,285.59584792561867,0.8541779194510929,1.1736422777175903,4.926410682469297e-06,0.0,0.0,0.28719230883205393,0.005174879916012287,0,0,0.0,0.0,1
67800,1.693306148808915e-05,1.0,0.004764658864587545,0.9998881220817566,285.62037878239164,0.8541779194510929,1.1736422777175903,4.925999272843772e-06,0.0,0.0,0.2864837091065881,0.00532951345667243,0,0,0.0,0.0,1
67900,1.6900192349567078e-05,1.0,0.004777541384100914,0.9998881220817566,285.64718994700786,0.8541779194510929,1.1736422777175903,4.912147903188881e-06,0.0,0.0,0.2873375205790289,0.005203391425311565,0,0,0.0,0.0,1
68000,1.6866204532561824e-05,1.0,0.0047859870828688145,0.9998881220817566,285.6743568020872,0.8541779194510929,1.1736422777175903,4.908593565143318e-06,0.0,0.0,0.2863642977128593,0.005302037112414837,0,0,0.0,0.0,1
68100,1.6835921996971592e-05,1.0,0.0047876122407615185,0.9998881220817566,285.69674350160943,0.8541779194510929,1.1736422777175903,4.899119379143285e-06,0.0,0.0,0.2864991871801463,0.0053568375296890736,0,0,0.0,0.0,1
68200,1.6806789062684402e-05,1.0,0.004792261403053999,0.9998881220817566,285.71905272502534,0.8541779194510929,1.1736422777175903,4.8889747192632295e-06,0.0,0.0,0.28740873536716194,0.005184842739254236,0,0,0.0,0.0,1
68300,1.678008266026154e-05,1.0,0.004796413239091635,0.9998881220817566,285.7393466420811,0.8541779194510929,1.1736422777175903,4.880116894409563e-06,0.0,0.0,0.2873766222556038,0.0052560316398739815,0,0,0.0,0.0,1
68400,1.6753783711465076e-05,1.0,0.0047962297685444355,0.9998881220817566,285.7602259287023,0.8541779194510929,1.1736422777175903,4.872976123136097e-06,0.0,0.0,0.28741343128953645,0.00522441603243351,0,0,0.0,0.0,1
68500,1.6721040083211847e-05,1.0,0.004795947577804327,0.9998881220817566,285.78168852772177,0.8541779194510929,1.1736422777175903,4.869184851294078e-06,0.0,0.0,0.2866208578306453,0.005330017302185297,0,0,0.0,0.0,1
68600,1.6694864825694822e-05,1.0,0.0047997403889894485,0.9998881220817566,285.79986791490126,0.8541779194510929,1.1736422777175903,4.858133377826061e-06,0.0,0.0,0.2873841336652842,0.005205450113862753,0,0,0.0,0.0,1
68700,1.6664922441123053e-05,1.0,0.0048113600350916386,0.9998881220817566,285.817289999579,0.8541779194510929,1.1736422777175903,4.848679796878336e-06,0.0,0.0,0.287136232682014,0.005223453044891357,0,0,0.0,0.0,1
68800,1.6636380678392015e-05,1.0,0.004817930981516838,0.9998881220817566,285.83556348593027,0.8541779194510929,1.1736422777175903,4.845490311720539e-06,0.0,0.0,0.28657526386875215,0.005293757189065218,0,0,0.0,0.0,1
68900,1.6616026186966337e-05,1.0,0.004816163796931505,0.9998881220817566,285.85252428065667,0.8541779194510929,1.1736422777175903,4.836772792843635e-06,0.0,0.0,0.2867386506358797,0.005311155691742897,0,0,0.0,0.0,1
69000,1.6603482436039485e-05,1.0,0.004808022640645504,0.9998881220817566,285.86772343177404,0.8541779194510929,1.1736422777175903,4.830280201139424e-06,0.0,0.0,0.2874346715480184,0.005235380958765745,0,0,0.0,0.0,1
69100,1.6585834600846283e-05,1.0,0.004804091993719339,0.9998881220817566,285.8831048873289,0.8541779194510929,1.1736422777175903,4.827172429193636e-06,0.0,0.0,0.28701725196701444,0.005291417706757784,0,0,0.0,0.0,1
69200,1.6569620129303075e-05,1.0,0.004812422674149275,0.9998881220817566,285.8993219501626,0.8541779194510929,1.1736422777175903,4.826266521849362e-06,0.0,0.0,0.28670231069030816,0.005384218413382769,0,0,0.0,0.0,1
69300,1.655415144341532e-05,1.0,0.004821233917027712,0.9998881220817566,285.9167954785132,0.8541779194510929,1.1736422777175903,4.820937736809418e-06,0.0,0.0,0.2866627745990505,0.005387995857745409,0,0,0.0,0.0,1
69400,1.653242543397937e-05,1.0,0.004828133154660463,0.9998881220817566,285.93759161176007,0.8541779194510929,1.1736422777175903,4.8140183275949975e-06,0.0,0.0,0.28693614989324967,0.005313945468515158,0,0,0.0,0.0,1
69500,1.6510855857632123e-05,1.0,0.004829933401197195,0.9998881220817566,285.9549234281192,0.8541779194510929,1.1736422777175903,4.805754596297512e-06,0.0,0.0,0.2876114978391506,0.0052709016017615795,0,0,0.0,0.0,1
69600,1.6492835129611194e-05,1.0,0.004825796466320753,0.9998881220817566,285.9750317276569,0.8541779194510929,1.1736422777175903,4.8042472695207465e-06,0.0,0.0,0.2867951456067848,0.005339303519576788,0,0,0.0,0.0,1
69700,1.6477148164995015e-05,1.0,0.004814369138330221,0.9998881220817566,285.99747853129446,0.8541779194510929,1.1736422777175903,4.798070423083848e-06,0.0,0.0,0.2868689782955956,0.005373832304030657,0,0,0.0,0.0,1
69800,1.6473972209496424e-05,1.0,0.0048223212361335754,0.9998881220817566,286.0156526085434,0.8541779194510929,1.1736422777175903,4.8009233811386365e-06,0.0,0.0,0.28716899155517,0.005282997153699398,0,0,0.0,0.0,1
69900,1.6469524780404754e-05,1.0,0.004839846398681402,0.9998881220817566,286.0346805619796,0.8541779194510929,1.1736422777175903,4.794183115257998e-06,0.0,0.0,0.2876863164850228,0.00529464753344655,0,0,0.0,0.0,1
70000,1.6472571587655693e-05,1.0,0.004861242137849331,0.9998881220817566,286.05234500389486,0.8541779194510929,1.1736422777175903,4.801461357554488e-06,0.0,0.0,0.28668043581245395,0.005395269952714443,0,0,0.0,0.0,1
70100,1.648477336857468e-05,1.0,0.00488580297678709,0.9998881220817566,286.0690984468822,0.8541779194510929,1.1736422777175903,4.805627399688248e-06,0.0,0.0,0.28675481937207603,0.005412285681813955,0,0,0.0,0.0,1
70200,1.6486857930431142e-05,1.0,0.004900029860436916,0.9998881220817566,286.08996555365115,0.8541779194510929,1.1736422777175903,4.806450327276741e-06,0.0,0.0,0.2868600001098523,0.0053729042410850525,0,0,0.0,0.0,1
70300,1.6485986634506844e-05,1.0,0.004901398438960314,0.9998881220817566,286.1152261205857,0.8541779194510929,1.1736422777175903,4.7987414000780225e-06,0.0,0.0,0.2875292392077532,0.005340579431504011,0,0,0.0,0.0,1
70400,1.647926364967134e-05,1.0,0.004908091388642788,0.9998881220817566,286.1408201633173,0.8541779194510929,1.1736422777175903,4.795871257853062e-06,0.0,0.0,0.2878695731445492,0.005334771703928709,0,0,0.0,0.0,1
70500,1.6462830899399705e-05,1.0,0.004910469986498356,0.9998881220817566,286.1699507983564,0.8541779194510929,1.1736422777175903,4.800164217357839e-06,0.0,0.0,0.28683679155499087,0.0054923431016504765,0,0,0.0,0.0,1
70600,1.644558687985409e-05,1.0,0.0049207862466573715,0.9998881220817566,286.2038025574011,0.8541779194510929,1.1736422777175903,4.78740887283512e-06,0.0,0.0,0.28797085914362835,0.005385812371969223,0,0,0.0,0.0,1
70700,1.643640462134499e-05,1.0,0.004945429507642984,0.9997762441635132,286.23286405426006,0.8541779194510929,1.1736422777175903,4.785401342416171e-06,0.0,0.0,0.28747950188012106,0.005422922316938639,0,0,0.0,0.0,1
70800,1.643942596274428e-05,1.0,0.004971947520971298,0.9997762441635132,286.25295088297764,0.8541779194510929,1.1736422777175903,4.7927635664604415e-06,0.0,0.0,0.28715261997918384,0.005450474563986063,0,0,0.0,0.0,1
70900,1.645106567593757e-05,1.0,0.004998395685106516,0.9997762441635132,286.26909078483607,0.8541779194510929,1.1736422777175903,4.789590640629003e-06,0.0,0.0,0.2875656281528723,0.00541177811101079,0,0,0.0,0.0,1
71000,1.6471669368911535e-05,1.0,0.005013651680201292,0.9997762441635132,286.2752387558365,0.8541779194510929,1.1736422777175903,4.793883065323924e-06,0.0,0.0,0.28785933119941876,0.005326873157173395,0,0,0.0,0.0,1
71100,1.650092781346757e-05,1.0,0.0050159841775894165,0.9997762441635132,286.27921386280195,0.8541779194510929,1.1736422777175903,4.805602209885453e-06,0.0,0.0,0.2867964349463212,0.005466780159622431,0,0,0.0,0.0,1
71200,1.65144356287783e-05,1.0,0.005012000445276499,0.9997762441635132,286.2856730995649,0.8541779194510929,1.1736422777175903,4.811741637656604e-06,0.0,0.0,0.28705584424478386,0.00536598265171051,0,0,0.0,0.0,1
71300,1.6526139006600715e-05,1.0,0.005006971303373575,0.9998881220817566,286.2902711293101,0.8541779194510929,1.1736422777175903,4.8101740617391565e-06,0.0,0.0,0.28754009613521564,0.005359392613172531,0,0,0.0,0.0,1
71400,1.653566323511768e-05,1.0,0.005015068221837282,0.9998881220817566,286.2906057193778,0.8541779194510929,1.1736422777175903,4.813926363472662e-06,0.0,0.0,0.2870109759096878,0.005401725880801678,0,0,0.0,0.0,1
71500,1.6548423445783556e-05,1.0,0.005032994784414768,0.9998881220817566,286.290153940798,0.8541779194510929,1.1736422777175903,4.819600317593138e-06,0.0,0.0,0.28717845789867913,0.005386263597756624,0,0,0.0,0.0,1
71600,1.6570149455219507e-05,1.0,0.005052436143159866,0.9998881220817566,286.28473107232264,0.8541779194510929,1.1736422777175903,4.823390789170158e-06,0.0,0.0,0.2876853789350965,0.005382544826716185,0,0,0.0,0.0,1
71700,1.6602518371655606e-05,1.0,0.00506637804210186,0.9998881220817566,286.27749292473476,0.8541779194510929,1.1736422777175903,4.8315547245510645e-06,0.0,0.0,0.2876792799741408,0.005401821807026863,0,0,0.0,0.0,1
71800,1.6639991372358054e-05,1.0,0.0050730411894619465,1.0,286.26825992605467,0.8541779194510929,1.1736422777175903,4.84216570120751e-06,0.0,0.0,0.28737023157148295,0.00541067635640502,0,0,0.0,0.0,1
71900,1.667955075390637e-05,1.0,0.005077663343399763,1.0,286.258015485121,0.8541779194510929,1.1736422777175903,4.857703951457878e-06,0.0,0.0,0.28674415044187623,0.005479630082845688,0,0,0.0,0.0,1
72000,1.6721880456316285e-05,1.0,0.005081582348793745,1.0,286.2500221484794,0.8541779194510929,1.1736422777175903,4.8674566939444035e-06,0.0,0.0,0.28692201648312865,0.005409390665590763,0,0,0.0,0.0,1
72100,1.6757390767452307e-05,1.0,0.005086034070700407,1.0,286.2435386741843,0.8541779194510929,1.1736422777175903,4.878822539609429e-06,0.0,0.0,0.2867520139653587,0.005419697146862745,0,0,0.0,0.0,1
72200,1.6794243492768146e-05,1.0,0.005094687454402447,1.0,286.23294618743677,0.8541779194510929,1.1736422777175903,4.890138995519883e-06,0.0,0.0,0.2867758512118363,0.005511140916496515,0,0,0.0,0.0,1
72300,1.6848431187099777e-05,1.0,0.005102523136883974,1.0,286.2172478631506,0.8541779194510929,1.1736422777175903,4.8987682052400154e-06,0.0,0.0,0.28755406931576183,0.005402436945587397,0,0,0.0,0.0,1
72400,1.6897016394068487e-05,1.0,0.005107894539833069,1.0,286.202309674799,0.8541779194510929,1.1736422777175903,4.9096613303856125e-06,0.0,0.0,0.28755307443697614,0.005402715876698494,0,0,0.0,0.0,1
