step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,39,0,74,0,a_only,2088278.5,13,0.004823283182682192,0.008338374955015515
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,47,0,66,0,a_only,1570142.5,14,0.0036265478549267127,0.006269487952782854
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,45,0,68,0,a_only,1469098.5,15,0.0033931671895073546,0.005866025120141237
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,29,0,84,0,a_only,1238060.5,16,0.0028595402331600436,0.004943503783616019
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,36,75,77,38,generic_interaction,1137891.75,17,0.0026281811269367613,0.0045435357734702414
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,0,36,0,77,b_only,969456.375,18,0.0022391470437882403,0.0038709830883572904
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,36,38,77,75,generic_interaction,895851.625,19,0.0020691426344910478,0.0035770835898133084
130000,126200,freeze,layer_3_post_block_residual,post_block_residual,3,15,9,75,104,38,generic_interaction,880078.25,20,0.0020327109734977274,0.0035141014181077302
130000,126200,control,layer_4_attention_output,attention_output,4,16,9,9,104,104,addition,1076411648.0,1,0.39933721957600327,0.41723691839508487
130000,126200,control,layer_4_attention_output,attention_output,4,16,38,38,75,75,addition,487717248.0,2,0.1809378875799568,0.189048160136271
130000,126200,control,layer_4_attention_output,attention_output,4,16,36,36,77,77,addition,367176800.0,3,0.1362186693884738,0.1423244692890655
130000,126200,control,layer_4_attention_output,attention_output,4,16,9,0,104,0,a_only,96445312.0,4,0.03578018020037269,0.037383973730961056
130000,126200,control,layer_4_attention_output,attention_output,4,16,38,0,75,0,a_only,61049808.0,5,0.02264882642961593,0.023664026495680952
130000,126200,control,layer_4_attention_output,attention_output,4,16,0,9,0,104,b_only,47915168.0,6,0.01777601533780233,0.018572798870997335
130000,126200,control,layer_4_attention_output,attention_output,4,16,0,38,0,75,b_only,40874116.0,7,0.015163860281886347,0.015843557837422466
130000,126200,control,layer_4_attention_output,attention_output,4,16,36,0,77,0,a_only,31947704.0,8,0.011852256811696223,0.012383516651390161
130000,126200,control,layer_4_attention_output,attention_output,4,16,0,36,0,77,b_only,24924744.0,9,0.009246813694460941,0.009661288409196386
130000,126200,control,layer_4_attention_output,attention_output,4,16,18,9,95,104,generic_interaction,22266428.0,10,0.008260606863489893,0.008630876319155208
130000,126200,control,layer_4_attention_output,attention_output,4,16,9,18,104,95,generic_interaction,15817468.0,11,0.00586811161286542,0.0061311410159813375
130000,126200,control,layer_4_attention_output,attention_output,4,16,9,104,104,9,subtraction,14608210.0,12,0.005419489816206788,0.005662410412404105
130000,126200,control,layer_4_attention_output,attention_output,4,16,38,75,75,38,subtraction,12253290.0,13,0.004545839659344197,0.0047496001825142915
130000,126200,control,layer_4_attention_output,attention_output,4,16,18,0,95,0,a_only,10442157.0,14,0.003873928668928803,0.004047571778113705
130000,126200,control,layer_4_attention_output,attention_output,4,16,27,0,86,0,a_only,8036956.5,15,0.0029816249838308015,0.0031152719032406335
130000,126200,control,layer_4_attention_output,attention_output,4,16,36,77,77,36,subtraction,7306371.0,16,0.002710585569890398,0.002832083549407312
130000,126200,control,layer_4_attention_output,attention_output,4,16,45,0,68,0,a_only,6539342.0,17,0.0024260260068614385,0.0025347690258472107
130000,126200,control,layer_4_attention_output,attention_output,4,16,36,9,77,104,generic_interaction,5508150.0,18,0.002043464793505804,0.0021350600732795923
130000,126200,control,layer_4_attention_output,attention_output,4,16,38,104,75,9,generic_interaction,5315628.0,19,0.0019720411886701835,0.002060435011248251
130000,126200,control,layer_4_attention_output,attention_output,4,16,47,0,66,0,a_only,5062949.5,20,0.0018783001651276408,0.0019624921853037543
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,36,36,77,77,addition,1416665856.0,1,0.395234390517376,0.4140233499296276
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,9,104,104,addition,709772096.0,2,0.19801870750303488,0.2074322746100639
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,38,75,75,addition,514528320.0,3,0.1435478141142758,0.1503719015869776
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,37,0,76,0,a_only,81549056.0,4,0.022751301098222675,0.023832870119458005
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,0,75,0,a_only,58902256.0,5,0.01643308981554113,0.017214298801828756
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,36,0,77,0,a_only,52381976.0,6,0.014614002498028595,0.015308734298635737
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,0,104,0,a_only,45329216.0,7,0.012646359042615685,0.013247551480483817
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,36,0,77,b_only,31557488.0,8,0.00880419647520566,0.009222737204957402
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,38,0,75,b_only,21924584.0,9,0.006116720861088512,0.006407502287888496
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,9,0,104,b_only,21506796.0,10,0.0060001625457693965,0.006285402932851595
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,18,0,95,0,a_only,19530998.0,11,0.005448936358586234,0.00570797212707642
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,41,0,72,0,a_only,18457644.0,12,0.0051494822479343375,0.005394282334343556
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,18,0,95,b_only,17097516.0,13,0.004770021305307075,0.004996782282720172
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,36,77,77,36,subtraction,16417476.0,14,0.004580297529732833,0.004798039270955129
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,104,104,9,subtraction,13339240.0,15,0.00372150311171543,0.003898418816917746
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,41,0,72,b_only,10361041.0,16,0.0028906179304151623,0.0030280343705680578
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,2,0,111,0,a_only,10249921.0,17,0.0028596166570462283,0.002995559334588804
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,45,0,68,0,a_only,9676364.0,18,0.002699600482193226,0.002827936186540273
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,45,36,68,77,generic_interaction,8138804.5,19,0.0022706380777610677,0.002378581434175772
130000,126200,freeze,layer_4_attention_output,attention_output,4,16,27,0,86,0,a_only,7958905.0,20,0.002220448070755717,0.0023260054556377076
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,9,9,104,104,addition,1199717376.0,1,0.3673243746470406,0.4091096819768367
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,38,75,75,addition,546586688.0,2,0.1673515924470507,0.18638882004527413
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,36,36,77,77,addition,438275968.0,3,0.1341894758623771,0.1494543177197179
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,9,0,104,0,a_only,131034032.0,4,0.04011944381630787,0.0446832664359632
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,0,75,0,a_only,65808392.0,5,0.02014893417524971,0.022440993904990342
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,9,0,104,b_only,51413816.0,6,0.015741663985383514,0.017532370818121416
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,38,0,75,b_only,43076236.0,7,0.013188899125228921,0.014689213945934518
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,36,0,77,0,a_only,40230660.0,8,0.012317652742021892,0.01371885816407334
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,36,0,77,b_only,36095328.0,9,0.011051514340390627,0.01230868907489226
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,18,9,95,104,generic_interaction,24217182.0,10,0.007414714008329548,0.008258181322194314
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,9,104,104,9,subtraction,17567564.0,11,0.005378762189714141,0.005990628013666216
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,9,18,104,95,generic_interaction,16431048.0,12,0.005030788544147507,0.0056030703199768765
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,18,0,95,0,a_only,14540777.0,13,0.004452033391576943,0.00495847836596317
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,75,75,38,subtraction,13499118.0,14,0.004133102659702254,0.004603267388158419
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,27,0,86,0,a_only,10759326.0,15,0.003294244772673564,0.003668984484346679
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,36,77,77,36,subtraction,7538883.5,16,0.0023082233554099934,0.0025707973334758317
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,45,0,68,0,a_only,7500526.0,17,0.00229647921884718,0.002557717232328387
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,47,0,66,0,a_only,7094587.5,18,0.0021721906916985514,0.002419290154452044
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,29,0,84,0,a_only,6170642.0,19,0.0018893009796840383,0.0021042200744226876
130000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,37,0,76,0,a_only,6011772.0,20,0.001840658837319856,0.0020500446023691264
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,36,36,77,77,addition,1431542272.0,1,0.3410054594784032,0.3651539426217278
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,38,75,75,addition,833191680.0,2,0.19847329501142577,0.21252828705265156
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,9,104,104,addition,718409728.0,3,0.17113126463819484,0.18325001624332268
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,0,75,0,a_only,92660016.0,4,0.02207239838416465,0.023635467025728444
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,37,0,76,0,a_only,75358064.0,5,0.017950927291739045,0.019222131763874654
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,36,0,77,0,a_only,74547680.0,6,0.01775788697872903,0.01901542119833603
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,0,104,0,a_only,65384160.0,7,0.015575059122955074,0.016678015225951966
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,38,0,75,b_only,54002728.0,8,0.012863905897098953,0.013774870241155389
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,36,0,77,b_only,32991328.0,9,0.007858812962417857,0.008415338985900796
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,41,0,72,0,a_only,23997796.0,10,0.005716477683901037,0.00612129309418809
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,9,0,104,b_only,22199398.0,11,0.005288084091682307,0.005662562581685956
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,18,0,95,0,a_only,19992656.0,12,0.0047624195099379195,0.005099672782753803
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,75,75,38,subtraction,18636312.0,13,0.00443932691394731,0.004753700212583465
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,18,0,95,b_only,17104704.0,14,0.004074484952940378,0.004363021773888377
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,36,77,77,36,subtraction,15522308.0,15,0.0036975448613963766,0.0039593884691019356
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,104,104,9,subtraction,13790605.0,16,0.0032850385814594827,0.0035176703373583037
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,2,0,111,0,a_only,10704130.0,17,0.0025498141692085223,0.002730380616965473
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,41,0,72,b_only,10415365.0,18,0.0024810279074038264,0.002656723219413497
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,27,0,86,0,a_only,9764324.0,19,0.0023259444427471297,0.0024906574366502254
130000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,39,0,74,0,a_only,9215331.0,20,0.0021951696735509137,0.0023506217825569244
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,9,9,104,104,addition,6931921408.0,1,0.24498138534276598,0.36180154382523355
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,38,75,75,addition,2633123840.0,2,0.09305736290630831,0.13743206454931395
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,36,36,77,77,addition,2170063360.0,3,0.07669231904459259,0.11326329709111635
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,18,18,95,95,addition,547328704.0,4,0.019343171431377645,0.02856702470090444
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,47,47,66,66,addition,539333952.0,5,0.01906062849628731,0.028149750261993216
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,29,29,84,84,addition,538236608.0,6,0.0190218472064407,0.028092475989834106
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,45,45,68,68,addition,512293728.0,7,0.01810499857124897,0.026738425145512595
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,27,27,86,86,addition,499541440.0,8,0.01765431931557759,0.026072838042868973
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,9,0,104,0,a_only,444280896.0,9,0.015701353633033766,0.023188594417609707
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,9,0,104,b_only,244975328.0,10,0.008657685466395653,0.01278613051890691
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,18,9,95,104,generic_interaction,233667552.0,11,0.008258056782430965,0.012195937616646307
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,9,18,104,95,generic_interaction,142259120.0,12,0.005027586760435872,0.00742500761474576
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,39,39,74,74,addition,134242816.0,13,0.004744282155022672,0.0070066083005779455
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,2,2,111,111,addition,132447824.0,14,0.004680845251896262,0.006912921306953862
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,38,0,75,b_only,125522088.0,15,0.004436082465370701,0.006551442601492175
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,0,75,0,a_only,124657008.0,16,0.004405509629304248,0.006506291010596883
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,37,37,76,76,addition,112062384.0,17,0.003960402385037112,0.005848932950847464
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,36,0,77,b_only,85163264.0,18,0.00300975922360482,0.004444972552175239
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,36,0,77,0,a_only,79768944.0,19,0.0028191182874486393,0.004163423874829453
130000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,9,104,104,9,subtraction,65895408.0,20,0.002328812949456738,0.0034393148655550427
130000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,36,36,77,77,addition,5370131456.0,1,0.1690413654334715,0.2579778662015564
130000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,38,38,75,75,addition,4721472512.0,2,0.14862283480851213,0.2268166829722878
